Id,Gender,PermanentRecidence_cat,Recidence,CivilStatus_cat,HighestEducationQualification_cat,InterviewedBy,ExtraCurricularActivities,ApparelRelatedVocationalQualification,PreviousJob,ExperiencedSection_cat,RelativesInApparel,SpouseOccupation_cat,FamilyOppinionAboutTheJob,Referel_cat,ExpectationOfDoingTheJob_cat,AvailabilityOfTransportNearTheResidence,RetentionCategory,SelectedDepartment,ReasonForChooseApparel,PreviousWorkPlace,PersonalImpression,ContributionToTheFamilyIncome_cat,Children_cat,ApparelExperience,ReasonForLeaving_cat,Height,Weight,2nd_Month_Gross_Salary,Salary_Category,Salary_Category_2,Salary_Category_3,2nd_Month_Basic_Pay,2nd_Month_OT,2nd Month No Pay Days,2nd Month Incentive,MedicalTest,IQTestScore,ExpectedSalary,FollowingExternalCourses,LastBasicSal_cat,Age_cat,Age(Median),Age_Joined,Is Terminated
73,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,NoChildren,TRUE,JobIssue,170,58,23125,23000-24000,5,5,16500,2625,0,0,Passed,70,25000,No,0to15000,30to35,32,30,No
74,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,TRUE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Moderate,NoChildren,TRUE,JobIssue,169,52,21000,20000-21000,2,2,16500,0,0,915,Passed,75,25000,No,15000to30000,20to25,22,21,No
75,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,DoNotLike,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenGreaterThan5Yrs,TRUE,JobIssue,169,52,21289.42,21000-22000,3,3,16500,4462.5,1,1130,Passed,75,25000,No,15000to30000,above35,38,35,No
76,Female,No,Boarded,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,166,50,20000,<=20000,1,1,16500,0,0,0,Passed,80,28000,No,15000to30000,20to25,22,24,No
77,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoJob,Like,Other,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,High,ChildrenLessThan5Yrs,TRUE,JobIssue,169,46,23675,23000-24000,5,5,16500,3675,0,85,Passed,0,25000,No,0to15000,25to30,27,27,No
78,Female,No,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,TRUE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,169,45,20000,<=20000,1,1,16500,0,0,0,Passed,95,25000,No,NoJob,less20,19,19,No
79,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,TRUE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,NoJob,Average,Low,Unmarried,FALSE,NoJob,166,44,20000,<=20000,1,1,16500,0,0,0,Passed,90,25000,No,NoJob,less20,19,18,No
80,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,ChildrenGreaterThan5Yrs,TRUE,NoJob,168,75,20300,20000-21000,2,2,16500,0,0,0,Passed,85,25000,No,NoJob,above35,38,35,No
81,Female,No,ComingFromHome,Married,PassedOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,High,ChildrenLessThan5Yrs,TRUE,PersonalIssue,169,50,20000,<=20000,1,1,16500,0,0,0,Passed,0,26000,No,15000to30000,30to35,32,31,No
82,Female,Yes,ComingFromHome,Unmarried,PassedAL,Lahiru,FALSE,FALSE,Apparel,Support,TRUE,NoSpouse,Like,Other,ShortTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,Low,Unmarried,TRUE,JobIssue,168,47,23255.29,23000-24000,5,5,17207,2048.29,0,0,Passed,0,25000,No,15000to30000,20to25,22,24,No
83,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,TRUE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenLessThan5Yrs,TRUE,PersonalIssue,166,44,16826.92,<=20000,1,1,16500,0,1,0,Passed,55,26000,No,0to15000,25to30,27,25,No
84,Female,No,ComingFromHome,Unmarried,PassedAL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,169,56,20000,<=20000,1,1,16500,0,0,0,Passed,80,25000,No,NoJob,20to25,22,20,No
85,Female,Yes,ComingFromHome,Married,UptoOL,Dinuka,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,CompanyPlant,Average,High,ChildrenGreaterThan5Yrs,TRUE,JobIssue,169,58,18335.1,<=20000,1,1,16500,1181.25,2,0,Passed,70,25000,No,15000to30000,above35,38,35,No
86,Female,No,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,168,51,17163.46,<=20000,1,1,16500,0,0.5,0,Passed,85,23000,No,NoJob,20to25,22,20,No
87,Female,No,ComingFromHome,Married,UptoOL,Dinuka,FALSE,FALSE,Apparel,Sewing,FALSE,NoJob,Like,Other,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,High,ChildrenLessThan5Yrs,TRUE,Other,168,51,20000,<=20000,1,1,16500,0,0,2710,Passed,0,25000,No,15000to30000,above35,38,40,No
88,Female,No,Boarded,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,169,48,21608.65,21000-22000,3,3,16500,262.5,0,3565,Passed,85,25000,No,15000to30000,20to25,22,23,No
89,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenLessThan5Yrs,TRUE,JobIssue,168,50,22827.4,22000-23000,4,4,16500,1181.25,0,0,Passed,80,25000,No,15000to30000,above35,38,35,No
90,Female,Yes,ComingFromHome,Unmarried,PassedOL,Lahiru,FALSE,FALSE,Apparel,Sewing,TRUE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,170,52,19173.07,<=20000,1,1,16500,0,1,0,Passed,85,25000,No,15000to30000,20to25,22,23,No
91,Female,No,Boarded,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Other,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,High,ChildrenGreaterThan5Yrs,TRUE,JobIssue,172,55,21346.15,21000-22000,3,3,16500,0,0,3410,Passed,0,25000,No,0to15000,above35,38,37,No
92,Female,No,ComingFromHome,Unmarried,PassedAL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,169,46,21646.15,21000-22000,3,3,16500,0,0,0,Passed,85,25000,No,NoJob,20to25,22,22,No
93,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,169,49,22871.15,22000-23000,4,4,16500,525,0,0,Passed,70,25000,No,15000to30000,20to25,22,22,No
94,Female,No,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,169,48,21646.15,21000-22000,3,3,16500,0,0,1140,Passed,95,25000,No,15000to30000,less20,19,19,No
95,Female,No,ComingFromHome,Unmarried,UptoOL,Dinuka,FALSE,FALSE,Apparel,Other,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,163,42,20846.15,20000-21000,2,2,16500,0,0,0,Passed,85,25000,No,15000to30000,20to25,22,22,No
96,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,TRUE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenLessThan5Yrs,TRUE,JobIssue,170,49,18173.07,<=20000,1,1,16500,0,1,0,Passed,80,25000,No,0to15000,25to30,27,25,No
97,Female,No,Boarded,Unmarried,UptoOL,Lahiru,FALSE,FALSE,NonApparel,Other,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,FALSE,JobIssue,169,44,21346.15,21000-22000,3,3,16500,0,0,0,Passed,90,25000,No,15000to30000,above35,38,36,No
98,Female,Yes,ComingFromHome,Unmarried,PassedOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,162,42,22346.15,22000-23000,4,4,16500,0,0,3210,Passed,85,25000,No,0to15000,less20,19,19,No
99,Female,No,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,173,56,21346.15,21000-22000,3,3,16500,0,0,0,Passed,80,25000,No,15000to30000,less20,19,19,No
100,Female,No,Boarded,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Moderate,Unmarried,TRUE,JobIssue,170,56,21346.15,21000-22000,3,3,16500,0,0,0,Passed,95,25000,No,15000to30000,above35,38,38,No
101,Female,Yes,ComingFromHome,Unmarried,PassedAL,Lahiru,FALSE,FALSE,Apparel,Support,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMChecker,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,166,42,21346.15,21000-22000,3,3,16500,0,0,0,Passed,100,25000,No,15000to30000,20to25,22,23,No
102,Female,Yes,ComingFromHome,Married,UptoOL,Dinuka,FALSE,FALSE,NoJob,NoExperience,FALSE,NoJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Moderate,NoChildren,FALSE,NoJob,163,44,21346.15,21000-22000,3,3,16500,0,0,0,Passed,65,25000,No,NoJob,less20,19,18,No
103,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenLessThan5Yrs,TRUE,JobIssue,172,65,20000,<=20000,1,1,16500,0,0,0,Passed,85,28000,No,0to15000,above35,38,37,No
104,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,166,42,17163.46,<=20000,1,1,16500,0,0.5,0,Passed,95,25000,No,NoJob,less20,19,18,No
105,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Other,LongTerm,Yes,B,TMChecker,LikeSewing,SamePlant,Average,Low,ChildrenLessThan5Yrs,TRUE,JobIssue,166,45,19915.38,<=20000,1,1,21250,0,2,255,Passed,0,26000,No,15000to30000,30to35,32,31,No
106,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Support,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Good,Moderate,NoChildren,TRUE,JobIssue,169,46,18663.46,<=20000,1,1,16500,0,0.5,0,Passed,75,25000,No,,25to30,27,26,No
107,Female,Yes,Boarded,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Moderate,NoChildren,TRUE,Other,173,52,20500,20000-21000,2,2,16500,0,0,0,Passed,80,25000,No,15000to30000,25to30,27,27,No
108,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,TRUE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,169,49,20000,<=20000,1,1,16500,0,0,0,Passed,90,25000,No,NoJob,20to25,22,20,No
109,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,DifferentCompany,Average,High,ChildrenLessThan5Yrs,TRUE,JobIssue,165,44,20000,<=20000,1,1,16500,0,0,605,Passed,65,25000,No,0to15000,above35,38,40,No
110,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Other,LongTerm,Yes,B,TMMO,LikeSewing,SamePlant,Average,High,ChildrenGreaterThan5Yrs,TRUE,JobIssue,161,41,26720.78,26000-27000,8,8,21833,2087.78,0,5210,Passed,0,27000,No,15000to30000,30to35,32,33,No
111,Female,Yes,ComingFromHome,Unmarried,PassedAL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMChecker,Other,NoJob,Average,Low,Unmarried,FALSE,NoJob,170,62,18663.46,<=20000,1,1,16500,0,0.5,0,Passed,75,25000,No,NoJob,20to25,22,22,No
112,Female,No,ComingFromHome,Unmarried,PassedAL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,169,48,14471.15,<=20000,1,1,16500,0,4.5,0,Passed,95,28000,Yes,NoJob,20to25,22,21,No
113,Female,Yes,ComingFromHome,Unmarried,PassedAL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMChecker,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,168,49,16990.38,<=20000,1,1,16500,0,1.5,775,Passed,85,25000,No,NoJob,20to25,22,23,No
114,Female,No,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,Other,163,40,20000,<=20000,1,1,16500,0,0,0,Passed,90,25000,No,15000to30000,20to25,22,23,No
115,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,DifferentCompany,Average,Low,Unmarried,FALSE,Other,167,46,20000,<=20000,1,1,16500,0,0,0,Passed,90,25000,No,0to15000,25to30,27,25,No
116,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,Low,ChildrenLessThan5Yrs,TRUE,JobIssue,168,52,20707,20000-21000,2,2,17207,0,0,440,Passed,0,25000,No,15000to30000,25to30,27,27,No
117,Female,Yes,ComingFromHome,Married,PassedAL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,High,ChildrenGreaterThan5Yrs,TRUE,JobIssue,169,55,20300,20000-21000,2,2,16500,0,0,0,Passed,0,25000,No,0to15000,25to30,27,28,No
118,Female,No,ComingFromHome,Married,PassedAL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,LikeSewing,SamePlant,Good,Moderate,NoChildren,FALSE,Other,165,65,23996.15,23000-24000,5,5,22616,0,1,95,Passed,90,30000,No,15000to30000,25to30,27,28,No
119,Female,No,ComingFromHome,Married,PassedOL,Lahiru,FALSE,FALSE,Apparel,Support,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,Other,SamePlant,Good,Moderate,ChildrenGreaterThan5Yrs,FALSE,JobIssue,161,55,20000,<=20000,1,1,16500,0,0,0,Passed,80,20000,No,0to15000,30to35,32,34,No
120,Female,No,ComingFromHome,Unmarried,PassedAL,Lahiru,FALSE,FALSE,Apparel,Support,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,CloseProximityToHome,DifferentCompany,Average,Moderate,Unmarried,FALSE,Other,156,49,20000,<=20000,1,1,16500,0,0,0,Passed,95,22000,No,0to15000,20to25,22,22,No
121,Female,Yes,ComingFromHome,Married,PassedOL,Lahiru,FALSE,FALSE,Apparel,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,CloseProximityToHome,DifferentCompany,Good,High,ChildrenLessThan5Yrs,FALSE,JobIssue,153,58,21181.25,21000-22000,3,3,16500,1181.25,0,0,Passed,70,,No,,25to30,27,29,No
122,Female,No,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,TRUE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,ChildrenLessThan5Yrs,TRUE,NoJob,163,50,21181.25,21000-22000,3,3,16500,1181.25,0,115,Passed,70,25000,No,NoJob,20to25,22,24,No
123,Female,Yes,ComingFromHome,Married,PassedOL,Lahiru,FALSE,FALSE,NonApparel,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,CloseProximityToHome,DifferentCompany,Good,Moderate,ChildrenLessThan5Yrs,FALSE,JobIssue,153,58,20000,<=20000,1,1,16500,0,0,0,Passed,70,,No,,20to25,22,20,No
124,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,TRUE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenLessThan5Yrs,TRUE,JobIssue,159,48,16490.38,<=20000,1,1,16500,0,1.5,955,Passed,70,30000,No,0to15000,25to30,27,28,No
125,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,TRUE,HaveAJob,Like,Other,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,High,ChildrenGreaterThan5Yrs,TRUE,Other,165,68,22132.81,22000-23000,4,4,16500,2132.81,0,215,Passed,0,30000,No,15000to30000,above35,38,42,No
126,Female,No,Boarded,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,LikeSewing,DifferentCompany,Average,High,NoChildren,TRUE,PersonalIssue,164,66,21837.5,21000-22000,3,3,16500,1837.5,0,535,Passed,80,25000,No,15000to30000,25to30,27,27,No
127,Female,No,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenGreaterThan5Yrs,TRUE,NoJob,168,60,22006.25,22000-23000,4,4,16500,1706.25,0,0,Passed,80,30000,No,0to15000,30to35,32,34,No
128,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,NonApparel,Other,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,ChildrenGreaterThan5Yrs,FALSE,PersonalIssue,162,48,16826.92,<=20000,1,1,16500,0,1,0,Passed,70,30000,No,0to15000,above35,38,35,No
129,Female,No,ComingFromHome,Unmarried,PassedAL,Lahiru,TRUE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,Media,ShortTerm,Yes,C,TMMO,Other,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,158,,21000,20000-21000,2,2,16500,0,0,0,Passed,80,,No,NoJob,25to30,27,27,No
130,Female,Yes,ComingFromHome,Unmarried,PassedOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,166,50,20000,<=20000,1,1,16500,0,0,0,Passed,90,30000,No,NoJob,20to25,22,23,No
131,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,TRUE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,High,NoChildren,TRUE,Other,160,46,25535.58,25000-26000,7,7,16500,2362.5,0,215,Passed,0,30000,No,15000to30000,25to30,27,29,No
132,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,160,48,20000,<=20000,1,1,16500,0,0,0,Passed,80,25000,No,15000to30000,less20,19,19,No
133,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,TRUE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenLessThan5Yrs,TRUE,JobIssue,150,38,21181.25,21000-22000,3,3,16500,1181.25,0,0,Passed,80,25000,No,15000to30000,25to30,27,26,No
134,Female,No,Boarded,Married,PassedOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Moderate,NoChildren,FALSE,NoJob,160,50,20163.46,20000-21000,2,2,16500,0,0.5,0,Passed,80,30000,No,NoJob,30to35,32,30,No
135,Female,No,ComingFromRelativesPlace,Unmarried,PassedAL,Lahiru,FALSE,FALSE,Apparel,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,Other,SamePlant,Good,High,Unmarried,FALSE,Other,155,60,21481.25,21000-22000,3,3,16500,1181.25,0,3705,Failed,70,,No,,20to25,22,22,No
136,Female,No,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,Apparel,Support,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,LikeSewing,DifferentCompany,Good,High,Unmarried,FALSE,JobIssue,160,55,20000,<=20000,1,1,16500,0,0,0,Passed,65,18000,No,0to15000,20to25,22,21,No
137,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,CouldnotFindAnotherJob,NoJob,Good,High,Unmarried,FALSE,NoJob,162,45,16153.85,<=20000,1,1,16500,0,2,0,Passed,80,20000,No,NoJob,25to30,27,29,No
138,Female,Yes,ComingFromHome,Unmarried,UptoOL,Dinuka,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,LikeSewing,NoJob,Good,High,Unmarried,FALSE,NoJob,162,62,20000,<=20000,1,1,16500,0,0,0,Passed,100,19000,No,NoJob,20to25,22,20,No
139,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,B,TMMO,CouldnotFindAnotherJob,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,155,59,20000,<=20000,1,1,16500,0,0,0,Passed,75,20000,No,NoJob,less20,19,19,No
140,Female,No,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,Other,DifferentCompany,Good,Moderate,Unmarried,FALSE,JobIssue,162,65,16153.85,<=20000,1,1,16500,0,2,0,Passed,85,20000,No,15000to30000,less20,19,18,No
141,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,Other,LongTerm,Yes,B,TMMO,FamilyMembersAeWorkingInApparel,NoJob,Average,Moderate,Unmarried,FALSE,NoJob,162,65,20000,<=20000,1,1,16500,0,0,0,Passed,95,20000,No,NoJob,25to30,27,26,No
142,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,D,TMMO,LikeSewing,DifferentCompany,Good,High,NoChildren,FALSE,PersonalIssue,161,55,20000,<=20000,1,1,16500,0,0,0,Passed,50,30000,No,15000to30000,25to30,27,26,No
143,Female,Yes,ComingFromHome,Unmarried,PassedAL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,CouldnotFindAnotherJob,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,163,49,27431.25,>27000,9,9,16500,6431.25,0,0,Passed,95,20000,No,NoJob,20to25,22,22,No
144,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,160,50,27906.25,>27000,9,9,16500,5906.25,0,0,Passed,80,30000,No,NoJob,20to25,22,24,No
145,Female,Yes,ComingFromHome,Married,PassedOL,Lahiru,TRUE,FALSE,Apparel,Sewing,FALSE,NoJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,CouldnotFindAnotherJob,DifferentCompany,Good,Moderate,ChildrenGreaterThan5Yrs,TRUE,Other,154,50,26943.75,26000-27000,8,8,16500,5643.75,0,0,Passed,90,20000,No,0to15000,30to35,32,30,No
